"country","stat_name","estimate","se","ci_lo","ci_hi","grouping"
"EE_2023","g_bottom_var_nw",426033472501.158,349240106538.615,-258477136314.527,1110544081316.84,"inc_noncap"
"EE_2023","g_bottom_d_gini",-0.0821613269728317,0.0391500656732645,-0.15889545569243,-0.00542719825323329,"inc_noncap"
"EE_2023","g_bottom_r_gini",0.898288943656769,0.0451558738224441,0.809783430964778,0.986794456348759,"inc_noncap"
"EE_2023","g_bottom_d_cv2",-3.21626307052605,1.85638560838656,-6.8547788629637,0.422252721911605,"inc_noncap"
"EE_2023","g_bottom_d_var",40295008200.1951,41744163935.5152,-41523553113.4146,122113569513.805,"inc_noncap"
"EE_2023","g_middle_wshare",0.333469580935072,0.000740002311073681,0.332019176405368,0.334919985464777,"inc_noncap"
"EE_2023","g_middle_mean_nwx",136868.945828713,15682.6146421604,106131.021130079,167606.870527348,"inc_noncap"
"EE_2023","g_middle_mean_nw",152988.555919328,15882.1511233296,121859.539717602,184117.572121054,"inc_noncap"
"EE_2023","g_middle_mean_wt",16119.6100906148,2855.96164449342,10521.9252674077,21717.2949138219,"inc_noncap"
"EE_2023","g_middle_wt_over_nwx",0.117824573466663,0.024442257557166,0.0699177486546172,0.165731398278708,"inc_noncap"
"EE_2023","g_middle_wt_volshare",0.260938706885878,0.0475552305667448,0.167730454975058,0.354146958796698,"inc_noncap"
"EE_2023","g_middle_gini_nwx",0.65705475438245,0.0342070957149833,0.590008846781082,0.724100661983817,"inc_noncap"
"EE_2023","g_middle_gini_nw",0.58396230706886,0.0316613704147504,0.521906021055949,0.646018593081771,"inc_noncap"
"EE_2023","g_middle_cv2_nwx",3.90153962685919,9.27566143921006,-14.2787567939925,22.0818360477109,"inc_noncap"
"EE_2023","g_middle_cv2_nw",3.08744120967378,7.6407153605522,-11.8883608970085,18.0632433163561,"inc_noncap"
"EE_2023","g_middle_var_nwx",73481907760.4718,264985478445.762,-445889629993.221,592853445514.164,"inc_noncap"
"EE_2023","g_middle_var_nw",72618117445.4336,265811078574.318,-448371596560.229,593607831451.096,"inc_noncap"
"EE_2023","g_middle_d_gini",-0.0730924473135899,0.0187889448498326,-0.109918779219262,-0.036266115407918,"inc_noncap"
"EE_2023","g_middle_r_gini",0.888745973537775,0.0260047172874683,0.837776727654337,0.939715219421213,"inc_noncap"
"EE_2023","g_middle_d_cv2",-0.814098417185408,1.69218502759578,-4.13078107127313,2.50258423690232,"inc_noncap"
