"country","stat_name","estimate","se","ci_lo","ci_hi"
"BE_2023","baseline_3pct_ge2_ratio",0.819031410557091,0.0386441854777359,0.743288807020728,0.894774014093453
"BE_2023","baseline_3pct_ge2_ok",1,0,1,1
"BE_2023","baseline_3pct_ge2_keptmin",0.904891235987047,0.00910499921396469,0.887045437527676,0.922737034446418
"BE_2023","baseline_3pct_ge2_naltmax",0.0951087640129528,0.00910499921396469,0.077262965553582,0.112954562472324
"BE_2023","baseline_3pct_ge_theil_nw",0.700773885124947,0.0889621591982786,0.526408053096321,0.875139717153573
"BE_2023","baseline_3pct_ge_theil_nwx",0.749163035870611,0.107097814335147,0.539251319773723,0.9590747519675
"BE_2023","baseline_3pct_ge_theil_ratio",0.935410241308621,0.0220143682612873,0.892262079516498,0.978558403100744
"BE_2023","baseline_3pct_ge_theil_ok",1,0,1,1
"BE_2023","baseline_3pct_ge_theil_keptmin",0.904891235987047,0.00910499921396469,0.887045437527676,0.922737034446418
"BE_2023","baseline_3pct_ge_theil_naltmax",0.0951087640129528,0.00910499921396469,0.077262965553582,0.112954562472324
"BE_2023","baseline_3pct_ge_mld_nw",1.07328593653289,0.0670030884923124,0.941959883087958,1.20461198997782
"BE_2023","baseline_3pct_ge_mld_nwx",1.08143550864229,0.071155634879175,0.941970464279108,1.22090055300547
"BE_2023","baseline_3pct_ge_mld_ratio",0.992460721858902,0.0188536734634186,0.955507521870602,1.0294139218472
"BE_2023","baseline_3pct_ge_mld_ok",1,0,1,1
"BE_2023","baseline_3pct_ge_mld_keptmin",0.904891235987047,0.00910499921396469,0.887045437527676,0.922737034446418
"BE_2023","baseline_3pct_ge_mld_naltmax",0.0951087640129528,0.00910499921396469,0.077262965553582,0.112954562472324
"BE_2023","baseline_3pct_atkinson05_nw",0.328994389898795,0.0225298748989584,0.284835835096836,0.373152944700753
"BE_2023","baseline_3pct_atkinson05_nwx",0.339428487690364,0.0257350382782007,0.28898781266509,0.389869162715637
"BE_2023","baseline_3pct_atkinson05_ratio",0.969259438066149,0.0160073655964064,0.937885001497192,1.00063387463511
"BE_2023","baseline_3pct_atkinson05_ok",1,0,1,1
"BE_2023","baseline_3pct_atkinson05_keptmin",0.904891235987047,0.00910499921396469,0.887045437527676,0.922737034446418
"BE_2023","baseline_3pct_atkinson05_naltmax",0.0951087640129528,0.00910499921396469,0.077262965553582,0.112954562472324
"BE_2023","baseline_3pct_atkinson1_nw",0.658107120270895,0.0219248783516105,0.615134358701739,0.701079881840052
"BE_2023","baseline_3pct_atkinson1_nwx",0.660884749102399,0.0229953047652475,0.615813951762514,0.705955546442284
"BE_2023","baseline_3pct_atkinson1_ratio",0.995795986911685,0.0102906243368932,0.975626363211375,1.015965610612
"BE_2023","baseline_3pct_atkinson1_ok",1,0,1,1
"BE_2023","baseline_3pct_atkinson1_keptmin",0.904891235987047,0.00910499921396469,0.887045437527676,0.922737034446418
"BE_2023","baseline_3pct_atkinson1_naltmax",0.0951087640129528,0.00910499921396469,0.077262965553582,0.112954562472324
"BE_2023","baseline_3pct_atkinson2_nw",0.994678908435481,0.00568698956652427,0.983532408885093,1.00582540798587
"BE_2023","baseline_3pct_atkinson2_nwx",0.990710825747459,0.00810187975811964,0.974831141421545,1.00659051007337
"BE_2023","baseline_3pct_atkinson2_ratio",1.00400533734429,0.00734035923736358,0.989618233239058,1.01839244144952
"BE_2023","baseline_3pct_atkinson2_ok",1,0,1,1
"BE_2023","baseline_3pct_atkinson2_keptmin",0.904891235987047,0.00910499921396469,0.887045437527676,0.922737034446418
"BE_2023","baseline_3pct_atkinson2_naltmax",0.0951087640129528,0.00910499921396469,0.077262965553582,0.112954562472324
"BE_2023","baseline_3pct_ge2_bach1_nw",1.60440372690154,0.632802564263406,0.364110700945268,2.84469675285782
"BE_2023","baseline_3pct_ge2_bach1_nwx",2.16242206623223,0.907769099649318,0.383194630919569,3.9416495015449
"BE_2023","baseline_3pct_ge2_bach1_ratio",0.741950056844389,0.0308328419911379,0.681517686541758,0.802382427147019
"BE_2023","baseline_3pct_ge2_bach1_ok",1,0,1,1
"BE_2023","baseline_3pct_ge2_bach1_keptmin",1,0,1,1
"BE_2023","baseline_3pct_ge2_bach1_naltmax",0.0951087640129528,0.00910499921396469,0.077262965553582,0.112954562472324
"BE_2023","baseline_3pct_ge_theil_bach1_nw",0.720310328353979,0.0889883772426034,0.545893108958477,0.894727547749482
"BE_2023","baseline_3pct_ge_theil_bach1_nwx",0.849100647471512,0.1080925445336,0.637239260185655,1.06096203475737
"BE_2023","baseline_3pct_ge_theil_bach1_ratio",0.848321851142764,0.0153722779513464,0.818192186358126,0.878451515927403
"BE_2023","baseline_3pct_ge_theil_bach1_ok",1,0,1,1
"BE_2023","baseline_3pct_ge_theil_bach1_keptmin",1,0,1,1
