"quantile","country","stat_name","estimate","se","ci_lo","ci_hi"
"iso50*","NL_2023","iso_diff",-0.0479733697427722,0.129110352301029,-0.30102966025279,0.205082920767245
"iso50*","PT_2023","iso_nw",0.673417862178332,0.0743411817210221,0.527709146005129,0.819126578351536
"iso50*","PT_2023","iso_nwx",0.752201774621386,0.0826027282818563,0.590300427188948,0.914103122053824
"iso50*","PT_2023","iso_diff",-0.0787839124430537,0.0957305350818341,-0.266415761203449,0.108847936317341
"iso50*","SI_2023","iso_nw",0.509265734893522,0.0911310658151735,0.330648845895782,0.687882623891262
"iso50*","SI_2023","iso_nwx",0.688756408820573,0.134885596157409,0.424380640352052,0.953132177289095
"iso50*","SI_2023","iso_diff",-0.179490673927051,0.15833257110041,-0.489822513283854,0.130841165429752
"iso50*","SK_2023","iso_nw",0.473310688993371,0.107578280166877,0.262457259866293,0.684164118120449
"iso50*","SK_2023","iso_nwx",0.494574103255793,0.09937233507147,0.299804326515711,0.689343879995874
"iso50*","SK_2023","iso_diff",-0.0212634142624214,0.135614231300513,-0.287067307611426,0.244540479086583
"iso90","AT_2023","iso_nw",0.760887900129876,0.0228358345231352,0.716129664464531,0.805646135795221
"iso90","AT_2023","iso_nwx",0.886348359078277,0.0407010583688395,0.806574284675351,0.966122433481202
"iso90","AT_2023","iso_diff",-0.1254604589484,0.0370838303659439,-0.19814476646565,-0.0527761514311504
"iso90","BE_2023","iso_nw",0.584211661623447,0.0258313268056373,0.533582261084398,0.634841062162496
"iso90","BE_2023","iso_nwx",0.581107775302028,0.0301988651347604,0.521917999637897,0.640297550966158
"iso90","BE_2023","iso_diff",0.00310388632141902,0.0213865417306881,-0.0388137354707296,0.0450215081135676
"iso90","CY_2023","iso_nw",0.603106337907665,0.0320413104082991,0.540305369507399,0.665907306307931
"iso90","CY_2023","iso_nwx",0.605047227477139,0.0467848602914146,0.513348901305967,0.696745553648312
"iso90","CY_2023","iso_diff",-0.00194088956947434,0.0383843324500618,-0.0771741811715955,0.0732924020326469
"iso90","DE_2023","iso_nw",0.83381917495887,0.0406350598561104,0.754174457640893,0.913463892276846
"iso90","DE_2023","iso_nwx",0.863406004768209,0.0522212787789199,0.761052298361526,0.965759711174892
"iso90","DE_2023","iso_diff",-0.029586829809339,0.0318567623735352,-0.092026084061468,0.0328524244427901
"iso90","EE_2023","iso_nw",0.611807144397875,0.0202575554207945,0.572102335773118,0.651511953022632
