"country","stat_name","estimate","se","ci_lo","ci_hi"
"EE_2013","gradient_kolm0.5_nw",0.0613974512213716,0.00231744375769299,0.0568552614562933,0.0659396409864498
"EE_2013","gradient_kolm0.5_nwx",0.0724667677698797,0.00184308657123031,0.0688543180902683,0.0760792174494912
"EE_2013","gradient_kolm0.5_ratio",0.847148642721778,0.0166475302985085,0.814519483336702,0.879777802106855
"EE_2013","gradient_kolm0.5_ok",1,0,1,1
"EE_2013","gradient_kolm0.5_keptmin",1,0,1,1
"EE_2013","gradient_kolm0.5_naltmax",0,0,0,0
"EE_2013","gradient_kolm1_nw",0.0841954419166893,0.0029692271348244,0.0783757567324335,0.0900151271009451
"EE_2013","gradient_kolm1_nwx",0.260297502980373,0.019499844813574,0.222077807145768,0.298517198814978
"EE_2013","gradient_kolm1_ratio",0.324762530807679,0.0285034419925765,0.268895784502229,0.380629277113129
"EE_2013","gradient_kolm1_ok",1,0,1,1
"EE_2013","gradient_kolm1_keptmin",1,0,1,1
"EE_2013","gradient_kolm1_naltmax",0,0,0,0
"EE_2013","gradient_p75_p25_nw",78673.2374511719,1749.60661698611,75244.0084818791,82102.4664204647
"EE_2013","gradient_p75_p25_nwx",73877.0856960863,1618.47957389663,70704.8657312489,77049.3056609237
"EE_2013","gradient_p75_p25_ratio",1.06494035410786,0.00881258564958214,1.04766768623468,1.08221302198104
"EE_2013","gradient_p75_p25_ok",1,0,1,1
"EE_2013","gradient_p75_p25_keptmin",1,0,1,1
"EE_2013","gradient_p75_p25_naltmax",0,0,0,0
"EE_2013","gradient_p90_p10_nw",193827.728125,4398.55498584656,185206.560352741,202448.895897259
"EE_2013","gradient_p90_p10_nwx",169227.390306765,4195.66931153532,161003.878456156,177450.902157374
"EE_2013","gradient_p90_p10_ratio",1.14548735372742,0.0163006036753816,1.11353817052367,1.17743653693117
"EE_2013","gradient_p90_p10_ok",1,0,1,1
"EE_2013","gradient_p90_p10_keptmin",1,0,1,1
"EE_2013","gradient_p90_p10_naltmax",0,0,0,0
"EE_2013","gradient_inter1_nw",0.458960982655122,0.0103675914734136,0.438640503367232,0.479281461943013
"EE_2013","gradient_inter1_nwx",0.00586515190299849,0.000234803658408599,0.00540493673251764,0.00632536707347934
"EE_2013","gradient_inter1_ratio",78.2905847735086,1.51417161303854,75.3228084119531,81.2583611350642
"EE_2013","gradient_inter1_ok",1,0,1,1
"EE_2013","gradient_inter1_keptmin",1,0,1,1
