"country","stat_name","estimate","se","ci_lo","ci_hi","grouping"
"SI_2014","cv2_between_nw",0.019886604422527,0.0101769231088523,-6.01648708234565e-05,0.0398333737158775,"educ"
"SI_2014","cv2_total_nwx",14.3474660062586,4.03827707423865,6.4324429407508,22.2624890717663,"educ"
"SI_2014","cv2_within_nwx",14.3389766441602,4.04246420292922,6.41574680641896,22.2622064819015,"educ"
"SI_2014","cv2_between_nwx",0.00848936209834184,0.00705536145690949,-0.00533914635720077,0.0223178705538844,"educ"
"SI_2014","d_cv2_within",-5.00203346889361,0.972309482426432,-6.90776005444942,-3.0963068833378,"educ"
"SI_2014","d_cv2_between",0.0113972423241852,0.00325537416161964,0.00501670896741069,0.0177777756809597,"educ"
"SI_2014","cv2_share_between_nw",0.0024334345403052,0.00167511739424582,-0.000849795552416612,0.00571666463302701,"educ"
"SI_2014","cv2_share_between_nwx",0.000678245443905728,0.000627921108116217,-0.000552479928002057,0.00190897081581351,"educ"
"SI_2014","d_cv2_share_between",0.00175518909639947,0.00106501357660294,-0.000332237513742293,0.00384261570654124,"educ"
"SI_2014","var_total_nw",180098365607.446,84189794233.708,15086368909.3781,345110362305.513,"educ"
"SI_2014","var_within_nw",179736993511.401,84272449332.2879,14562992820.1162,344910994202.685,"educ"
"SI_2014","var_between_nw",361372096.045277,168751203.692359,30619736.8082532,692124455.282302,"educ"
"SI_2014","var_total_nwx",181584493310.11,81932552893.9459,20996689637.9763,342172296982.244,"educ"
"SI_2014","var_within_nwx",181485436943.939,81968961512.2641,20826272379.9013,342144601507.977,"educ"
"SI_2014","var_between_nwx",99056366.1712217,79596681.6706536,-56953129.9032594,255065862.245703,"educ"
"SI_2014","var_share_between_nw",0.0024334345403052,0.00167511739424582,-0.000849795552416612,0.00571666463302701,"educ"
"SI_2014","var_share_between_nwx",0.000678245443905728,0.000627921108116217,-0.000552479928002057,0.00190897081581351,"educ"
"SI_2014","d_var_share_between",0.00175518909639947,0.00106501357660294,-0.000332237513742293,0.00384261570654124,"educ"
"SI_2014","gini_total_nw",0.629711938969838,0.0217276103594146,0.587125822665386,0.672298055274291,"educ"
"SI_2014","gini_within_nw",0.619812543093854,0.0226063981453546,0.575504002728959,0.66412108345875,"educ"
"SI_2014","gini_between_nw",0.00989939587598376,0.00151419035139971,0.00693158278724032,0.0128672089647272,"educ"
"SI_2014","gini_total_nwx",0.815040452620823,0.012423951401819,0.790689507873258,0.839391397368389,"educ"
"SI_2014","gini_within_nwx",0.807541528153798,0.0138030488305143,0.78048755244599,0.834595503861606,"educ"
"SI_2014","gini_between_nwx",0.0074989244670252,0.00230534212012787,0.00298045391157458,0.0120173950224758,"educ"
"SI_2014","d_gini_within",-0.187728985059944,0.00979667575957936,-0.206930469548719,-0.168527500571168,"educ"
"SI_2014","d_gini_between",0.00240047140895856,0.000798520262030959,0.00083537169537788,0.00396557112253924,"educ"
"SI_2014","gini_share_between_nw",0.0157630402916298,0.00273319715585871,0.0104059738661467,0.0211201067171129,"educ"
"SI_2014","gini_share_between_nwx",0.0092174733932494,0.00289991255341467,0.00353364478855665,0.0149013019979422,"educ"
"SI_2014","d_gini_share_between",0.0065455668983804,0.000354411422864326,0.00585092050956633,0.00724021328719448,"educ"
"SI_2014","mld_within_nw",1.02661853693235,0.0582514799587565,0.912445636213192,1.14079143765152,"educ"
"SI_2014","mld_between_nw",0.00716981126640261,0.00385830459799916,-0.00039246574567574,0.014732088278481,"educ"
"SI_2014","mld_within_nwx",1.1002171881922,0.0668328281852983,0.969224844949014,1.23120953143538,"educ"
"SI_2014","mld_between_nwx",0.00522298039366388,0.00365794277710295,-0.0019465874494579,0.0123925482367857,"educ"
"SI_2014","d_mld_within",-0.0735986512598442,0.00877547539995397,-0.090798583043754,-0.0563987194759344,"educ"
"SI_2014","d_mld_between",0.00194683087273872,0.000265328070833006,0.00142678785390603,0.00246687389157141,"educ"
"SI_2014","mld_wtkept_nw",0.942570873037265,0.000825640211417198,0.940952618222888,0.944189127851643,"educ"
"SI_2014","mld_wtkept_nwx",0.86976357156895,0.0012590136352039,0.867295904843951,0.87223123829395,"educ"
"SI_2014","mld_ngrp_nw",2,0,2,2,"educ"
"SI_2014","mld_ngrp_nwx",2,0,2,2,"educ"
"SI_2014","I_nw",0.256031323069011,0.00560932190652779,0.245037052132216,0.267025594005805,"educ"
"SI_2014","I_nwx",0.145088197121313,0.00559968148372455,0.134112821413213,0.156063572829413,"educ"
"SI_2014","d_I",0.110943125947698,0.00138196624647504,0.108234472104607,0.113651779790789,"educ"
"SI_2014","n_valid",2518,0,2518,2518,"educ"
"SI_2014","pct_valid",1,0,1,1,"educ"
"ES_2011","cv2_total_nw",7.78561969313336,0.482328189278407,6.84025644214768,8.73098294411904,"educ"
"ES_2011","cv2_within_nw",7.6242933119317,0.472164393860409,6.6988510999653,8.5497355238981,"educ"
"ES_2011","cv2_between_nw",0.161326381201659,0.0109384613089186,0.139886997036179,0.18276576536714,"educ"
"ES_2011","cv2_total_nwx",36.796882348338,19.9747209950859,-2.35357080203038,75.9473354987063,"educ"
"ES_2011","cv2_within_nwx",36.6020321749655,19.9101094930201,-2.42178243135385,75.6258467812848,"educ"
"ES_2011","cv2_between_nwx",0.194850173372454,0.0673960347601395,0.0627539452425805,0.326946401502327,"educ"
"ES_2011","d_cv2_within",-28.9777388630338,19.94874545271,-68.0772799503455,10.1218022242778,"educ"
"ES_2011","d_cv2_between",-0.0335237921707949,0.0653403309277022,-0.161590840789091,0.0945432564475014,"educ"
"ES_2011","cv2_share_between_nw",0.0207201555494743,0.000511930185890143,0.0197167723851297,0.021723538713819,"educ"
"ES_2011","cv2_share_between_nwx",0.00570986733716437,0.00143738591819849,0.00289259093749533,0.00852714373683342,"educ"
"ES_2011","d_cv2_share_between",0.01501028821231,0.00148227757678529,0.0121050241618108,0.0179155522628091,"educ"
"ES_2011","var_total_nw",523792522185.749,43411600094.0809,438705786001.351,608879258370.148,"educ"
"ES_2011","var_within_nw",512937524684.408,42475270829.5001,429685993858.588,596189055510.228,"educ"
"ES_2011","var_between_nw",10854997501.3413,974552401.920085,8944874793.57795,12765120209.1047,"educ"
"ES_2011","var_total_nwx",942392816725.78,376209039343.31,205023099612.892,1679762533838.67,"educ"
"ES_2011","var_within_nwx",937282440959.578,375247048963.555,201798224991.01,1672766656928.15,"educ"
"ES_2011","var_between_nwx",5110375766.2024,1180832559.85979,2795943948.87722,7424807583.52758,"educ"
"ES_2011","var_share_between_nw",0.0207201555494743,0.000511930185890143,0.0197167723851297,0.021723538713819,"educ"
"ES_2011","var_share_between_nwx",0.00570986733716437,0.00143738591819849,0.00289259093749533,0.00852714373683342,"educ"
"ES_2011","d_var_share_between",0.01501028821231,0.00148227757678529,0.0121050241618108,0.0179155522628091,"educ"
"ES_2011","gini_total_nw",0.601519067432406,0.00511391363527065,0.591495796707275,0.611542338157536,"educ"
"ES_2011","gini_within_nw",0.561351956509673,0.00290050645246688,0.555666963862838,0.567036949156508,"educ"
"ES_2011","gini_between_nw",0.0401671109227325,0.00228579414338533,0.0356869544016972,0.0446472674437677,"educ"
"ES_2011","gini_total_nwx",1.0963032657332,0.152443973741205,0.79751307720044,1.39509345426596,"educ"
"ES_2011","gini_within_nwx",1.05508089229633,0.154272221018202,0.752707339100653,1.357454445492,"educ"
"ES_2011","gini_between_nwx",0.0412223734368733,0.00318799618790502,0.0349739009085794,0.0474708459651671,"educ"
"ES_2011","d_gini_within",-0.493728935786655,0.154933724249768,-0.797399035316201,-0.190058836257109,"educ"
"ES_2011","d_gini_between",-0.00105526251414079,0.00268361474747951,-0.00631514741920062,0.00420462239091905,"educ"
"ES_2011","gini_share_between_nw",0.0667582805690818,0.0032279365371944,0.0604315249561808,0.0730850361819829,"educ"
"ES_2011","gini_share_between_nwx",0.0382227573087253,0.00719710165764062,0.0241164380597497,0.0523290765577009,"educ"
"ES_2011","d_gini_share_between",0.0285355232603566,0.00690352382291719,0.0150046165674389,0.0420664299532743,"educ"
"ES_2011","mld_within_nw",0.812698496522249,0.00839021090930302,0.796253683140015,0.829143309904483,"educ"
"ES_2011","mld_between_nw",0.0570167150832377,0.00397535085795338,0.0492250274016491,0.0648084027648264,"educ"
"ES_2011","mld_within_nwx",0.836354693267086,0.00970806552625044,0.817326884835635,0.855382501698537,"educ"
"ES_2011","mld_between_nwx",0.0496236762409738,0.00420858374468465,0.0413748521013919,0.0578725003805557,"educ"
"ES_2011","d_mld_within",-0.0236561967448369,0.00180339128785306,-0.0271908436690289,-0.0201215498206449,"educ"
"ES_2011","d_mld_between",0.00739303884226395,0.00205492502009205,0.00336538580288353,0.0114206918816444,"educ"
"ES_2011","mld_wtkept_nw",0.959586712791434,0.00207070248230128,0.955528135926124,0.963645289656745,"educ"
"ES_2011","mld_wtkept_nwx",0.886639280515844,0.00159854733951277,0.883506127730399,0.889772433301289,"educ"
"ES_2011","mld_ngrp_nw",2,0,2,2,"educ"
"ES_2011","mld_ngrp_nwx",2,0,2,2,"educ"
"ES_2011","I_nw",0.316473669285992,0.00586850864994853,0.304971392332093,0.327975946239892,"educ"
"ES_2011","I_nwx",0.23922312939477,0.00856011767322238,0.222445298755254,0.256000960034286,"educ"
"ES_2011","d_I",0.0772505398912226,0.00344489768934388,0.0704985404201086,0.0840025393623366,"educ"
"ES_2011","n_valid",6077,0,6077,6077,"educ"
"ES_2011","pct_valid",0.996392851287096,0,0.996392851287096,0.996392851287096,"educ"
"US_2013","cv2_total_nw",66.888891294003,1.7303210954609,63.4974619468996,70.2803206411063,"educ"
"US_2013","cv2_within_nw",66.4512547841369,1.73029184223754,63.0598827733514,69.8426267949225,"educ"
"US_2013","cv2_between_nw",0.437636509866003,0.00542004357403239,0.427013224460899,0.448259795271106,"educ"
"US_2013","cv2_total_nwx",108.465340307367,3.66604243888691,101.279897127149,115.650783487585,"educ"
"US_2013","cv2_within_nwx",108.000889693255,3.66346940019579,100.820489668871,115.181289717639,"educ"
"US_2013","cv2_between_nwx",0.464450614111883,0.00732823752858954,0.450087268555847,0.478813959667918,"educ"
"US_2013","d_cv2_within",-41.5496349091183,2.0347516351179,-45.5377481139494,-37.5615217042872,"educ"
"US_2013","d_cv2_between",-0.0268141042458798,0.00619301890604722,-0.0389524213017323,-0.0146757871900272,"educ"
"US_2013","cv2_share_between_nw",0.00654570016326235,0.000190318364732468,0.00617267616838672,0.00691872415813799,"educ"
"US_2013","cv2_share_between_nwx",0.00428482381338702,0.000141076909198088,0.00400831307135877,0.00456133455541527,"educ"
